"","TBT_1","TBT_2","TBT_3","DMSO_1","DMSO_2","DMSO_3"
"ENSMUSG00000042579",19.9876838896771,18.9871587066061,22.5881510714787,31.0431061171898,18.3325127149342,11.6557981493463
"ENSMUSG00000091421",15.5459763586377,4.52075207300146,9.41172961311612,27.8317503119632,13.4438426576184,15.1525375941502
"ENSMUSG00000141314",1.48056917701312,16.2747074628053,5.64703776786967,37.4658177276428,10.9995076289605,32.6362348181697
"ENSMUSG00000074506",30.3516681287689,29.8369636818097,15.0587673809858,8.56361548060407,28.1098528295658,36.1329742629736
"ENSMUSG00000028024",91.0550043863067,178.117631676258,205.175705565931,183.047280897912,112.439411318263,145.697476866829
"ENSMUSG00000047824",101.418988625399,88.6067406308287,67.764453214436,78.1429912605121,73.3300508597368,54.7822513019278
"ENSMUSG00000049300",22.2085376551968,21.699609950407,17.8822862649206,20.3385867664347,36.6650254298684,17.4836972240195
"ENSMUSG00000027864",173.226593710535,172.692729188656,188.234592262322,192.681348313592,103.88423871796,179.499291499934
"ENSMUSG00000033439",7.40284588506559,13.5622562190044,13.1764214583626,18.1976828962837,9.77734011463157,5.82789907467317
"ENSMUSG00000028271",117.705249572543,84.0859885578272,88.4702583632915,82.4247990008142,116.10591386125,87.4184861200975
"ENSMUSG00000028073",93.2758581518264,125.676907629441,157.175884539039,112.397453182928,157.659609348434,103.736603529182
"ENSMUSG00000048581",27.3905297747427,18.9871587066061,32.9410536459064,43.8885293380959,56.2197056591316,32.6362348181697
"ENSMUSG00000042747",128.069233811635,73.2361835826237,117.646620163951,69.5793757799081,64.7748782594342,83.9217466752936
"ENSMUSG00000028059",162.862609471443,152.801420067449,101.646679821654,144.511011235194,120.994583918566,108.398922788921
"ENSMUSG00000074457",159.901471117417,169.980277944855,206.116878527243,235.499425716612,164.992614434408,186.492770389541
"ENSMUSG00000027695",71.8076050851362,52.440724046817,47.0586480655806,44.9589812731714,37.8871929441974,54.7822513019278
"ENSMUSG00000045092",100.678704036892,398.730332838729,285.175407277418,341.474167289087,413.092619843184,326.362348181697
"ENSMUSG00000045934",28.8710989517558,20.7954595358067,30.1175347619716,25.6908464418122,20.7768477435921,17.4836972240195
"ENSMUSG00000027809",157.680617351897,307.411140964099,302.116520581027,257.978916353198,540.198041333394,342.680465590782
"ENSMUSG00000010538",7.40284588506559,17.1788578774056,15.9999403422974,10.7045193507551,17.1103452006053,18.6492770389541
"ENSMUSG00000019338",105.120411567931,46.1116711446149,47.9998210268922,56.733952559002,35.4428579155395,66.4380494512741
"ENSMUSG00000001020",20.7279684781837,9.04150414600293,9.41172961311612,6.42271161045305,1.22216751432895,5.82789907467317
"ENSMUSG00000051000",37.0142294253279,21.699609950407,28.2351888393483,69.5793757799081,56.2197056591316,34.967394448039
"ENSMUSG00000027937",148.056917701312,128.389358873242,152.470019732481,156.285982521024,136.882761604842,163.181174090849
"ENSMUSG00000028187",51.0796366069526,32.5494149256105,49.8821669495154,35.3249138574918,53.7753706304737,38.4641338928429
"ENSMUSG00000068923",74.7687434391624,38.8784678278126,44.2351291816457,32.1135580522653,45.220198030171,32.6362348181697
"ENSMUSG00000068747",151.758340643845,765.815401166448,717.173796519448,555.564554304189,420.425624929158,897.496457499668
"ENSMUSG00000027822",56.2616287264985,60.5780777782196,42.3527832590225,74.9316354552856,41.5536954871842,73.4315283408819
"ENSMUSG00000015522",131.770656754168,261.299469819485,217.410954062982,217.301742820328,287.209365867302,213.301106133038
"ENSMUSG00000004032",99.1981348598789,131.101810117042,149.646500848546,139.158751559816,105.106406232289,144.531897051895
"ENSMUSG00000068740",51.8199211954591,68.7154315096222,105.4113716669,47.0998851433224,14.6660101719474,37.2985540779083
"ENSMUSG00000039221",288.710989517558,265.820221892486,269.175466935121,287.951570535312,230.989660208171,213.301106133038
"ENSMUSG00000027823",159.16118652891,130.197659702442,157.175884539039,130.595136079212,210.212812464579,162.015594275914
"ENSMUSG00000028031",2.96113835402624,15.370557048205,22.5881510714787,19.2681348313592,7.33300508597368,4.66231925973853
"ENSMUSG00000027845",27.3905297747427,35.2618661694114,35.7645725298412,21.4090387015102,29.3320203438947,43.1264531525814
"ENSMUSG00000027890",34.7933756598083,64.1946794366208,65.8821072918128,76.0020873903611,43.9980305158421,81.5905870454243
"ENSMUSG00000042642",53.3004903724722,83.1818381432269,122.352484970509,87.7770586761917,94.1068986033289,97.9087044545092
"ENSMUSG00000027808",312.400096349768,222.421001991672,225.881510714787,317.924224717426,394.76010712825,279.739155584312
"ENSMUSG00000040209",160.641755705923,126.581058044041,114.823101280017,124.172424468759,130.771924033197,107.233342973986
"ENSMUSG00000028256",43.676790721887,45.2075207300146,42.3527832590225,33.1840099873408,39.1093604585263,46.6231925973853
"ENSMUSG00000027955",101.418988625399,113.922952239637,99.7643338990308,138.088299624741,111.217243803934,74.5971081558165
"ENSMUSG00000044365",37.7545140138345,7.23320331680234,14.1175944196742,18.1976828962837,6.11083757164473,12.821377964281
"ENSMUSG00000028037",15.5459763586377,6.32905290220205,18.8234592262322,7.49316354552856,18.3325127149342,12.821377964281
"ENSMUSG00000025757",85.8730122667608,56.0573257052181,47.0586480655806,88.8475106112672,76.9965534027236,41.9608733376468
"ENSMUSG00000053398",230.22850702554,935.795679111303,744.467812397485,561.987265914642,248.100005408776,962.768927136007
"ENSMUSG00000025437",88.8341506207871,109.402200166635,144.940636041988,133.806491884439,178.436457092026,136.372838347352
"ENSMUSG00000027770",124.367810869102,120.252005141839,117.646620163951,137.017847689665,150.32660426246,88.5840659350321
"ENSMUSG00000037225",22.2085376551968,41.5909190716135,36.7057454911528,39.6067215977938,19.5546802292631,38.4641338928429
"ENSMUSG00000027983",11.8445534161049,32.5494149256105,24.4704969941019,22.4794906365857,18.3325127149342,11.6557981493463
"ENSMUSG00000060798",18.507114712664,13.5622562190044,12.235248497051,18.1976828962837,10.9995076289605,11.6557981493463
"ENSMUSG00000058388",79.2104509702018,47.0158215592152,53.6468587947619,52.4521448186999,53.7753706304737,52.4510916720585
"ENSMUSG00000055436",264.281598096842,249.545514429681,257.881391399382,320.065128587577,323.874391297171,270.414517064835
"ENSMUSG00000051444",19.2473993011705,11.7539553898038,8.4705566518045,12.8454232209061,10.9995076289605,5.82789907467317
"ENSMUSG00000028133",24.4293914207164,38.8784678278126,48.9409939882038,41.7476254679449,23.22118277225,25.6427559285619
"ENSMUSG00000027710",87.353581443774,100.360696020632,79.999701711487,76.0020873903611,83.1073909743684,87.4184861200975
"ENSMUSG00000038393",3204.69198364489,6175.34733172,5955.74249917988,6583.27940071438,7383.11395406117,6273.1505639782
"ENSMUSG00000027884",71.0673204966297,74.140333997224,100.705506860342,85.6361548060407,109.995076289605,73.4315283408819
"ENSMUSG00000028163",142.874925581766,169.980277944855,139.293598274118,184.117732832988,160.103944377092,172.505812610326
"ENSMUSG00000047557",33.3128064827952,11.7539553898038,14.1175944196742,22.4794906365857,19.5546802292631,16.3181174090849
"ENSMUSG00000040037",32.5725218942886,154.60972089665,159.058230461662,94.1997702866448,87.9960610316842,145.697476866829
"ENSMUSG00000028070",176.928016653068,179.021782090858,184.469900417076,132.736039949363,160.103944377092,160.850014460979
"ENSMUSG00000027800",264.281598096842,235.079107796076,243.763796979707,244.063041197216,305.541878582237,224.956904282384
"ENSMUSG00000028125",27.3905297747427,17.1788578774056,20.7058051488555,24.6203945067367,25.6655178009079,44.2920329675161
"ENSMUSG00000042312",131.030372165661,239.599859869078,239.057932173149,207.667675404649,224.878822636526,217.963425392776
"ENSMUSG00000028199",42.9365061333804,51.5365736322167,58.3527236013199,27.8317503119632,52.5532031161447,46.6231925973853
"ENSMUSG00000054199",37.0142294253279,42.4950694862137,38.5880914137761,29.9726541821143,48.8867005731579,29.1394953733658
"ENSMUSG00000040322",91.0550043863067,42.4950694862137,46.117475104269,95.2702222217203,59.8862082021184,39.6297137077775
"ENSMUSG00000028019",96.9772810943592,29.8369636818097,39.5292643750877,37.4658177276428,24.4433502865789,34.967394448039
"ENSMUSG00000027997",96.2369965058527,37.070166998612,31.9998806845948,44.9589812731714,50.1088680874868,50.1199320421892
"ENSMUSG00000068739",242.813345030151,341.768856718911,325.645844613818,255.838012483047,314.097051182539,310.044230772612
"ENSMUSG00000028093",88.8341506207871,75.9486348264246,69.6467991370592,56.733952559002,87.9960610316842,72.2659485259473
"ENSMUSG00000075700",213.942246078396,230.558355723075,207.999224449866,285.810666665161,273.765523209684,255.261979470685
"ENSMUSG00000037730",62.183905434551,52.440724046817,45.1763021429574,78.1429912605121,57.4418731734605,59.4445705616663
"ENSMUSG00000027963",43.676790721887,27.1245124380088,51.7645128721386,50.3112409485489,42.7758630015131,30.3050751883005
"ENSMUSG00000033233",19.9876838896771,37.9743174132123,38.5880914137761,18.1976828962837,31.7763553725526,23.3115962986927
"ENSMUSG00000028016",59.9630516690313,45.2075207300146,37.6469184524645,33.1840099873408,28.1098528295658,41.9608733376468
"ENSMUSG00000040998",50.339352018446,32.5494149256105,47.9998210268922,50.3112409485489,34.2206904012105,51.2855118571239
"ENSMUSG00000028194",26.6502451862361,9.94565456060322,8.4705566518045,6.42271161045305,17.1103452006053,8.15905870454243
"ENSMUSG00000053819",162.862609471443,216.99609950407,207.058051488555,241.922137327065,177.214289577697,256.427559285619
"ENSMUSG00000027669",45.8976444874067,43.399219900814,28.2351888393483,47.0998851433224,36.6650254298684,29.1394953733658
"ENSMUSG00000109293",8.14313047357215,46.1116711446149,25.4116699554135,25.6908464418122,29.3320203438947,32.6362348181697
"ENSMUSG00000027806",70.3270359081231,66.0029802658213,63.9997613691896,85.6361548060407,94.1068986033289,80.4250072304897
"ENSMUSG00000057123",12.5848380046115,24.4120611942079,34.8233995685296,39.6067215977938,45.220198030171,48.9543522272546
"ENSMUSG00000028179",18.507114712664,31.6452645110102,38.5880914137761,21.4090387015102,43.9980305158421,32.6362348181697
"ENSMUSG00000040253",25.169676009223,61.4822281928199,42.3527832590225,56.733952559002,29.3320203438947,37.2985540779083
"ENSMUSG00000033554",36.2739448368214,37.070166998612,43.2939562203341,49.2407890134734,35.4428579155395,24.4771761136273
"ENSMUSG00000040289",27.3905297747427,10.8498049752035,7.52938369049289,22.4794906365857,23.22118277225,13.9869577792156
"ENSMUSG00000068922",48.1184982529263,50.6324232176164,63.9997613691896,58.874856429153,37.8871929441974,45.4576127824507
"ENSMUSG00000028111",39.9753677793542,91.3191918746295,90.3526042859147,56.733952559002,58.6640406877894,72.2659485259473
"ENSMUSG00000027630",108.821834510464,89.5108910454289,98.8231609377192,130.595136079212,106.328573746618,113.061242048659
"ENSMUSG00000033147",22.9488222437033,17.1788578774056,37.6469184524645,36.3953657925673,47.6645330588289,25.6427559285619
"ENSMUSG00000028104",77.7298817931887,199.817241626665,211.763916295113,252.62665667782,193.102467263974,186.492770389541
"ENSMUSG00000038975",156.200048174884,160.938773798852,222.11681886954,154.145078650873,226.100990150855,181.830451129803
"ENSMUSG00000015852",29.6113835402624,91.3191918746295,67.764453214436,41.7476254679449,24.4433502865789,37.2985540779083
"ENSMUSG00000028165",66.6256129655903,59.6739273636193,47.9998210268922,100.622481897098,64.7748782594342,68.7692090811434
"ENSMUSG00000039756",128.069233811635,131.101810117042,118.587793125263,116.67926092323,158.881776862763,129.379359457744
"ENSMUSG00000001419",210.981107724369,183.542534163859,208.940397411178,220.513098625555,232.2118277225,177.168131870064
"ENSMUSG00000027531",106.600980744944,82.2776877286266,95.9996420537844,112.397453182928,84.3295584886973,78.0938476006204
"ENSMUSG00000069114",34.7933756598083,28.9328132672094,32.9410536459064,40.6771735328693,48.8867005731579,32.6362348181697
"ENSMUSG00000027947",63.6644746115641,173.596879603256,181.646381533141,285.810666665161,281.098528295658,250.599660210946
"ENSMUSG00000048796",45.1573598989001,31.6452645110102,24.4704969941019,39.6067215977938,39.1093604585263,31.4706550032351
"ENSMUSG00000027940",368.661725076266,308.3152913787,255.057872515447,396.067215977938,279.876360781329,317.03770966222
"ENSMUSG00000002428",74.0284588506559,53.3448744614173,56.4703776786967,65.297568039606,51.3310356018158,50.1199320421892
"ENSMUSG00000027860",58.4824824920182,45.2075207300146,33.882226607218,40.6771735328693,68.441380802421,37.2985540779083
"ENSMUSG00000028034",163.60289405995,113.922952239637,99.7643338990308,163.779146066553,141.771431662158,109.564502603856
"ENSMUSG00000042404",41.4559369563673,64.1946794366208,54.5880317560735,50.3112409485489,50.1088680874868,64.1068898214048
"ENSMUSG00000039865",43.676790721887,66.9071306804216,63.9997613691896,39.6067215977938,24.4433502865789,75.7626879707512
"ENSMUSG00000028158",25.9099605977296,30.7411140964099,21.6469781101671,24.6203945067367,47.6645330588289,25.6427559285619
"ENSMUSG00000027998",126.588664634622,101.264846435233,95.9996420537844,79.2134431955877,122.216751432895,103.736603529182
"ENSMUSG00000037643",115.484395807023,134.718411775444,136.470079390184,198.033607988969,128.327589004539,151.525375941502
"ENSMUSG00000036825",40.7156523678607,21.699609950407,11.2940755357393,24.6203945067367,24.4433502865789,16.3181174090849
"ENSMUSG00000025255",17.7668301241574,12.6581058044041,12.235248497051,23.5499425716612,17.1103452006053,18.6492770389541
"ENSMUSG00000040213",96.2369965058527,101.264846435233,160.940576384286,110.256549312777,328.763061354487,121.220300753202
"ENSMUSG00000049288",155.459763586377,176.309330847057,144.940636041988,208.738127339724,142.993599176487,148.028636496698
"ENSMUSG00000027896",25.169676009223,21.699609950407,13.1764214583626,20.3385867664347,13.4438426576184,11.6557981493463
"ENSMUSG00000044167",407.156523678607,284.807380599092,213.646262217736,225.865358300932,310.430548639553,255.261979470685
"ENSMUSG00000037174",156.940332763391,127.485208458641,127.058349777068,147.72236704042,166.214781948737,113.061242048659
"ENSMUSG00000027889",125.848380046115,47.0158215592152,61.1762424852547,47.0998851433224,34.2206904012105,34.967394448039
"ENSMUSG00000028066",54.7810595494854,53.3448744614173,51.7645128721386,25.6908464418122,36.6650254298684,34.967394448039
"ENSMUSG00000028136",125.848380046115,99.4565456060322,117.646620163951,115.608808988155,124.661086461553,136.372838347352
"ENSMUSG00000027952",115.484395807023,87.7025902162284,165.646441190844,157.3564344561,427.758630015131,137.538418162287
"ENSMUSG00000033285",87.353581443774,74.140333997224,56.4703776786967,70.6498277149836,80.6630559457105,78.0938476006204
"ENSMUSG00000039103",51.0796366069526,28.9328132672094,28.2351888393483,36.3953657925673,6.11083757164473,18.6492770389541
"ENSMUSG00000005813",146.576348524299,154.60972089665,233.41089440528,191.610896378516,260.321680552066,192.320669464215
"ENSMUSG00000028102",45.1573598989001,69.6195819242225,47.0586480655806,46.0294332082469,50.1088680874868,51.2855118571239
"ENSMUSG00000027995",19.9876838896771,28.0286628526091,36.7057454911528,29.9726541821143,21.999015257921,24.4771761136273
"ENSMUSG00000028150",97.7175656828658,135.622562190044,174.116997842648,113.467905118004,383.760599499289,106.067763159052
"ENSMUSG00000037661",17.7668301241574,64.1946794366208,35.7645725298412,79.2134431955877,57.4418731734605,58.2789907467317
"ENSMUSG00000028028",22.9488222437033,20.7954595358067,15.9999403422974,24.6203945067367,14.6660101719474,12.821377964281
"ENSMUSG00000042672",5.18199211954591,23.5079107796076,17.8822862649206,22.4794906365857,7.33300508597368,16.3181174090849
"ENSMUSG00000028128",71.0673204966297,112.114651410436,104.470198705589,110.256549312777,111.217243803934,94.4119650097053
"ENSMUSG00000038766",116.964964984036,95.839943947631,99.7643338990308,105.974741572475,122.216751432895,101.405443899313
"ENSMUSG00000068874",238.371637499112,553.340053735379,647.526997382389,313.642416977124,386.204934527947,317.03770966222
"ENSMUSG00000015714",137.69293346222,207.954595358067,213.646262217736,198.033607988969,234.656162751158,217.963425392776
"ENSMUSG00000015747",31.832237305782,38.8784678278126,33.882226607218,32.1135580522653,48.8867005731579,41.9608733376468
"ENSMUSG00000027858",42.1962215448739,76.8527852410249,58.3527236013199,78.1429912605121,53.7753706304737,51.2855118571239
"ENSMUSG00000038170",148.056917701312,226.941754064673,252.234353631512,176.624569287459,139.3270966335,196.982988723953
"ENSMUSG00000005625",303.516681287689,369.79751957152,457.410059197443,360.742302120447,452.20198030171,495.371421347219
"ENSMUSG00000068523",39.2350831908476,18.9871587066061,27.2940158780367,22.4794906365857,32.9985228868816,23.3115962986927
"ENSMUSG00000040269",43.676790721887,53.3448744614173,63.9997613691896,36.3953657925673,36.6650254298684,71.1003687110126
"ENSMUSG00000027671",67.3658975540969,56.0573257052181,51.7645128721386,58.874856429153,70.8857158310789,61.7757301915356
"ENSMUSG00000034109",133.251225931181,157.322172140451,152.470019732481,158.426886391175,131.994091547526,148.028636496698
"ENSMUSG00000027499",41.4559369563673,28.9328132672094,23.5293240327903,35.3249138574918,9.77734011463157,27.9739155584312
"ENSMUSG00000056498",8.88341506207871,9.04150414600293,6.58821072918128,25.6908464418122,17.1103452006053,19.8148568538888
"ENSMUSG00000002227",111.78297286449,82.2776877286266,70.5879720983709,40.6771735328693,18.3325127149342,73.4315283408819
"ENSMUSG00000046280",34.7933756598083,54.2490248760176,52.7056858334502,79.2134431955877,81.8852234600394,68.7692090811434
"ENSMUSG00000033400",88.0938660322805,131.101810117042,126.117176815756,112.397453182928,129.549756518868,159.684434646045
"ENSMUSG00000028017",2.22085376551968,11.7539553898038,14.1175944196742,9.63406741567958,17.1103452006053,4.66231925973853
"ENSMUSG00000028010",51.8199211954591,27.1245124380088,34.8233995685296,44.9589812731714,48.8867005731579,31.4706550032351
"ENSMUSG00000043300",71.0673204966297,58.769776949019,46.117475104269,71.7202796500591,41.5536954871842,39.6297137077775
"ENSMUSG00000027712",797.286501821564,1090.40540000795,926.114193930626,1105.776848933,755.299523855289,1145.76495808074
"ENSMUSG00000041959",430.105345922311,545.202700003976,494.115804688596,629.425737824399,400.870944699895,768.117098041923
"ENSMUSG00000028047",39.2350831908476,83.1818381432269,120.470139047886,76.0020873903611,78.2187209170526,87.4184861200975
"ENSMUSG00000015702",31.832237305782,18.9871587066061,31.0587077232832,20.3385867664347,52.5532031161447,47.78877241232
"ENSMUSG00000042520",286.490135752038,266.724372307086,300.234174658404,323.276484392804,485.200503188592,399.793876522579
"ENSMUSG00000042613",318.32237305782,359.851865010916,442.351291816457,360.742302120447,244.433502865789,372.985540779083
"ENSMUSG00000090210",9.62369965058527,9.94565456060322,10.3529025744277,4.28180774030204,1.22216751432895,6.9934788896078
"ENSMUSG00000028173",330.907211062432,324.589998841505,314.351769078078,313.642416977124,245.655670380118,376.482280223887
"ENSMUSG00000025762",57.001913315005,144.664066336047,125.176003854444,147.72236704042,252.988675466092,127.048199827875
"ENSMUSG00000014599",63.6644746115641,118.443704312638,101.646679821654,145.581463170269,70.8857158310789,93.2463851947707
"ENSMUSG00000027984",480.444697940757,1167.25818524898,1170.81916387164,856.361548060407,823.74090465771,1247.17040198006
"ENSMUSG00000054942",45.8976444874067,15.370557048205,22.5881510714787,22.4794906365857,21.999015257921,24.4771761136273
"ENSMUSG00000036503",151.018056055338,217.90024991867,178.822862649206,245.133493132292,200.435472349947,230.784803357057
"ENSMUSG00000028140",134.731795108194,196.200639968263,236.234413289215,160.567790261326,233.433995236829,228.453643727188
"ENSMUSG00000001418",229.488222437033,226.941754064673,224.940337753475,156.285982521024,151.548771776789,224.956904282384
"ENSMUSG00000027840",120.666387926569,98.5523951914319,143.058290119365,184.117732832988,160.103944377092,216.797845577842
"ENSMUSG00000039887",58.4824824920182,52.440724046817,70.5879720983709,56.733952559002,48.8867005731579,60.6101503766009
"ENSMUSG00000036873",39.9753677793542,34.3577157548111,27.2940158780367,27.8317503119632,30.5541878582237,34.967394448039
"ENSMUSG00000036432",37.0142294253279,19.8913091212064,31.9998806845948,24.6203945067367,21.999015257921,12.821377964281
"ENSMUSG00000039058",11.1042688275984,16.2747074628053,11.2940755357393,12.8454232209061,9.77734011463157,17.4836972240195
"ENSMUSG00000027957",44.4170753103935,59.6739273636193,46.117475104269,95.2702222217203,63.5527107451052,53.6166714869931
"ENSMUSG00000027663",57.7421979035116,57.8656265344187,62.1174154465664,52.4521448186999,79.4408884313815,54.7822513019278
"ENSMUSG00000028086",62.9241900230575,35.2618661694114,34.8233995685296,39.6067215977938,42.7758630015131,34.967394448039
"ENSMUSG00000028191",78.4701663816953,74.140333997224,57.4115506400083,77.0725393254367,73.3300508597368,73.4315283408819
"ENSMUSG00000091512",70.3270359081231,71.4278827534231,79.0585287501754,118.820164793381,85.5517260030263,88.5840659350321
"ENSMUSG00000000339",66.6256129655903,68.7154315096222,70.5879720983709,73.8611835202101,68.441380802421,69.934788896078
"ENSMUSG00000068732",145.836063935792,143.759915921446,157.175884539039,130.595136079212,183.325127149342,153.856535571372
"ENSMUSG00000001016",89.5744352092936,67.8112810950219,73.4114909823057,79.2134431955877,96.5512336319868,94.4119650097053
"ENSMUSG00000047213",132.510941342674,140.143314263045,116.70544720264,148.792818975496,162.54827940575,122.385880568137
"ENSMUSG00000028042",159.901471117417,272.149274794688,311.528250194143,216.231290885253,180.880792120684,294.891693178462
"ENSMUSG00000063273",159.901471117417,121.156155556439,130.823041622314,152.004174780722,179.658624606355,137.538418162287
"ENSMUSG00000036632",80.6910201472149,105.785598508234,103.529025744277,94.1997702866448,94.1068986033289,123.551460383071
"ENSMUSG00000027599",89.5744352092936,72.3320331680234,101.646679821654,80.2838951306632,64.7748782594342,82.756166860359
"ENSMUSG00000015745",102.159273213905,143.759915921446,111.05840943477,101.692933832173,74.5522183740658,87.4184861200975
"ENSMUSG00000039988",102.159273213905,113.018801825037,113.881928318705,141.299655429967,166.214781948737,120.054720938267
"ENSMUSG00000028078",40.7156523678607,11.7539553898038,5.64703776786967,17.1272309612081,9.77734011463157,18.6492770389541
"ENSMUSG00000015947",19.9876838896771,13.5622562190044,15.9999403422974,12.8454232209061,9.77734011463157,16.3181174090849
"ENSMUSG00000028273",108.821834510464,141.047464677646,139.293598274118,274.03569537933,174.769954549039,195.817408909018
"ENSMUSG00000041734",112.523257452997,200.721392041265,156.234711577728,311.501513106973,155.215274319776,279.739155584312
"ENSMUSG00000074579",6.66256129655903,15.370557048205,9.41172961311612,11.7749712858306,18.3325127149342,16.3181174090849
"ENSMUSG00000039519",8.14313047357215,13.5622562190044,8.4705566518045,12.8454232209061,4.88867005731579,17.4836972240195
"ENSMUSG00000053870",43.676790721887,46.1116711446149,32.9410536459064,39.6067215977938,50.1088680874868,34.967394448039
"ENSMUSG00000001025",857.989838079102,660.029802658213,565.644949748279,552.353198498963,388.649269556605,677.201872477022
"ENSMUSG00000037892",44.4170753103935,27.1245124380088,16.941113303609,31.0431061171898,10.9995076289605,15.1525375941502
"ENSMUSG00000027962",54.7810595494854,107.593899337435,94.1172961311612,93.1293183515693,72.1078833454079,99.0742842694438
"ENSMUSG00000028057",108.821834510464,91.3191918746295,111.999582396082,109.186097377702,75.7743858883947,106.067763159052
"ENSMUSG00000027742",83.6521585012412,92.2233422892298,107.293717589524,79.2134431955877,74.5522183740658,97.9087044545092
"ENSMUSG00000028048",114.00382663001,97.6482447768316,97.8819879764076,108.115645442626,75.7743858883947,137.538418162287
"ENSMUSG00000028069",39.2350831908476,37.9743174132123,39.5292643750877,37.4658177276428,39.1093604585263,43.1264531525814
"ENSMUSG00000050549",5.18199211954591,16.2747074628053,15.0587673809858,13.9158751559816,9.77734011463157,12.821377964281
"ENSMUSG00000054414",60.7033362575378,41.5909190716135,31.9998806845948,51.3816928836244,57.4418731734605,53.6166714869931
"ENSMUSG00000028032",142.874925581766,108.498049752035,105.4113716669,116.67926092323,76.9965534027236,99.0742842694438
"ENSMUSG00000046519",90.3147197978002,66.0029802658213,81.8820476341102,67.4384719097571,48.8867005731579,73.4315283408819
"ENSMUSG00000027933",215.422815255409,132.910110946243,108.234890550835,123.101972533684,174.769954549039,144.531897051895
"ENSMUSG00000043542",51.8199211954591,36.1660165840117,34.8233995685296,28.9022022470387,21.999015257921,37.2985540779083
"ENSMUSG00000046722",194.694846777225,144.664066336047,169.41113303609,164.849598001628,177.214289577697,149.194216311633
"ENSMUSG00000015748",75.509028027669,61.4822281928199,65.8821072918128,62.0862122343795,96.5512336319868,71.1003687110126
"ENSMUSG00000040339",128.809518400141,170.884428359455,179.764035610518,351.108234704767,219.99015257921,227.288063912254
"ENSMUSG00000033308",127.328949223128,155.51387131125,249.410834747577,213.019935080026,482.756168159934,181.830451129803
"ENSMUSG00000028049",77.7298817931887,106.689748922835,95.9996420537844,81.3543470657387,79.4408884313815,94.4119650097053
"ENSMUSG00000033386",45.1573598989001,37.070166998612,31.0587077232832,40.6771735328693,34.2206904012105,38.4641338928429
"ENSMUSG00000048332",91.0550043863067,59.6739273636193,69.6467991370592,102.763385767249,57.4418731734605,74.5971081558165
"ENSMUSG00000028041",209.500538547356,505.420081761563,420.70431370629,526.66235205715,471.756660530973,629.413100064702
"ENSMUSG00000041977",122.146957103582,98.5523951914319,79.0585287501754,99.5520299620223,133.216259061855,109.564502603856
"ENSMUSG00000040374",138.433218050727,106.689748922835,110.117236473459,123.101972533684,109.995076289605,92.080805379836
"ENSMUSG00000045031",11.1042688275984,9.94565456060322,7.52938369049289,8.56361548060407,7.33300508597368,17.4836972240195
"ENSMUSG00000058135",1290.31603776693,1153.69592902997,1180.23089348476,968.759001243336,1008.28819932138,1185.39467178852
"ENSMUSG00000028138",454.534737343027,351.714511279514,479.05703730761,374.658177276428,765.076863969921,463.900766343984
"ENSMUSG00000027706",301.295827522169,330.014901329107,264.469602128563,377.869533081655,285.987198352974,319.36886929209
"ENSMUSG00000027951",103.639842390918,79.5652364848257,59.2938965626315,103.833837702324,54.9975381448026,75.7626879707512
"ENSMUSG00000023087",72.5478896736428,240.504010283678,158.117057500351,110.256549312777,100.217736174974,132.876098902548
"ENSMUSG00000028085",48.1184982529263,95.839943947631,71.5291450596825,63.156664169455,86.7738935173552,82.756166860359
"ENSMUSG00000027774",80.6910201472149,142.855765506846,134.58773346756,127.383780273986,152.770939291118,155.022115386306
"ENSMUSG00000027828",700.309220727205,503.611780932363,522.350993527944,639.059805240079,523.087696132789,625.916360619898
"ENSMUSG00000037894",386.428555200424,121.156155556439,132.705387544937,104.9042896374,90.4403960603421,136.372838347352
"ENSMUSG00000027762",12.5848380046115,142.855765506846,77.1761828275521,103.833837702324,25.6655178009079,108.398922788921
"ENSMUSG00000027552",30.3516681287689,17.1788578774056,18.8234592262322,28.9022022470387,18.3325127149342,10.4902183344117
"ENSMUSG00000045576",61.4436208460444,57.8656265344187,68.7056261757476,50.3112409485489,101.439903689303,73.4315283408819
"ENSMUSG00000027893",426.403922979778,427.663146105938,405.645546325305,388.57405243241,700.301985710487,417.277573746599
"ENSMUSG00000033161",1269.58806928875,350.810360864913,469.645307694494,424.969418224977,375.205426898987,473.225404863461
"ENSMUSG00000028127",195.435131365732,301.082088061897,286.11658023873,253.697108612896,359.31724921271,306.547491327809
"ENSMUSG00000027996",35.5336602483148,88.6067406308287,79.0585287501754,80.2838951306632,20.7768477435921,54.7822513019278
"ENSMUSG00000028156",171.746024533522,85.8942893870278,108.234890550835,129.524684144137,125.883253975882,136.372838347352
"ENSMUSG00000039304",19.9876838896771,34.3577157548111,44.2351291816457,61.015760299304,40.3315279728552,22.146016483758
"ENSMUSG00000037211",34.7933756598083,54.2490248760176,63.058588407878,68.5089238448326,78.2187209170526,57.113410931797
"ENSMUSG00000038495",130.290087577154,113.922952239637,106.352544628212,124.172424468759,153.993106805447,152.690955756437
"ENSMUSG00000004035",155.459763586377,18.9871587066061,12.235248497051,17.1272309612081,18.3325127149342,16.3181174090849
"ENSMUSG00000048458",9.62369965058527,24.4120611942079,26.3528429167251,22.4794906365857,9.77734011463157,31.4706550032351
"ENSMUSG00000062127",75.509028027669,64.1946794366208,52.7056858334502,71.7202796500591,68.441380802421,83.9217466752936
